epi_week,country,state,loc,loc_type,disease, event,number,from_date,to_date,url
190330,US,DC,WASHINGTON,CITY,WHOOPING COUGH [PERTUSSIS],DEATHS,3,26/07/1903,01/08/1903,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC2129212
190331,US,DC,WASHINGTON,CITY,TUBERCULOSIS [PHTHISIS PULMONALIS],DEATHS,10,02/08/1903,08/08/1903,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC2129213
190331,US,DC,WASHINGTON,CITY,TYPHOID FEVER [ENTERIC FEVER],DEATHS,7,02/08/1903,08/08/1903,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC2129213
190331,US,DC,WASHINGTON,CITY,WHOOPING COUGH [PERTUSSIS],DEATHS,3,02/08/1903,08/08/1903,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC2129213
190333,US,DC,WASHINGTON,CITY,TUBERCULOSIS [PHTHISIS PULMONALIS],DEATHS,15,16/08/1903,22/08/1903,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC2129215
190333,US,DC,WASHINGTON,CITY,TYPHOID FEVER [ENTERIC FEVER],DEATHS,3,16/08/1903,22/08/1903,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC2129215
190333,US,DC,WASHINGTON,CITY,WHOOPING COUGH [PERTUSSIS],DEATHS,2,16/08/1903,22/08/1903,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC2129215
190336,US,DC,WASHINGTON,CITY,TUBERCULOSIS [PHTHISIS PULMONALIS],DEATHS,10,06/09/1903,12/09/1903,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC2129217
190336,US,DC,WASHINGTON,CITY,TYPHOID FEVER [ENTERIC FEVER],DEATHS,2,06/09/1903,12/09/1903,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC2129217
190336,US,DC,WASHINGTON,CITY,WHOOPING COUGH [PERTUSSIS],DEATHS,3,06/09/1903,12/09/1903,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC2129217
190337,US,DC,WASHINGTON,CITY,TUBERCULOSIS [PHTHISIS PULMONALIS],DEATHS,10,13/09/1903,19/09/1903,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC2129217
190337,US,DC,WASHINGTON,CITY,TYPHOID FEVER [ENTERIC FEVER],DEATHS,1,13/09/1903,19/09/1903,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC2129217
190337,US,DC,WASHINGTON,CITY,WHOOPING COUGH [PERTUSSIS],DEATHS,1,13/09/1903,19/09/1903,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC2129217
190339,US,DC,WASHINGTON,CITY,TUBERCULOSIS [PHTHISIS PULMONALIS],DEATHS,12,27/09/1903,03/10/1903,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC2129226
190339,US,DC,WASHINGTON,CITY,TYPHOID FEVER [ENTERIC FEVER],DEATHS,8,27/09/1903,03/10/1903,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC2129226
190339,US,DC,WASHINGTON,CITY,WHOOPING COUGH [PERTUSSIS],DEATHS,1,27/09/1903,03/10/1903,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC2129226
190402,US,DC,WASHINGTON,CITY,TUBERCULOSIS [PHTHISIS PULMONALIS],DEATHS,20,10/01/1904,16/01/1904,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1998725
190402,US,DC,WASHINGTON,CITY,TYPHOID FEVER [ENTERIC FEVER],DEATHS,1,10/01/1904,16/01/1904,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1998725
190402,US,DC,WASHINGTON,CITY,DIPHTHERIA,DEATHS,1,10/01/1904,16/01/1904,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1998725
190404,US,DC,WASHINGTON,CITY,TUBERCULOSIS [PHTHISIS PULMONALIS],DEATHS,20,24/01/1904,30/01/1904,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1998727
190404,US,DC,WASHINGTON,CITY,TYPHOID FEVER [ENTERIC FEVER],DEATHS,1,24/01/1904,30/01/1904,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1998727
190404,US,DC,WASHINGTON,CITY,WHOOPING COUGH [PERTUSSIS],DEATHS,1,24/01/1904,30/01/1904,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1998727
190406,US,DC,WASHINGTON,CITY,TUBERCULOSIS [PHTHISIS PULMONALIS],DEATHS,15,07/02/1904,13/02/1904,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1998729
190406,US,DC,WASHINGTON,CITY,TYPHOID FEVER [ENTERIC FEVER],DEATHS,1,07/02/1904,13/02/1904,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1998729
190407,US,DC,WASHINGTON,CITY,TUBERCULOSIS [PHTHISIS PULMONALIS],DEATHS,15,14/02/1904,20/02/1904,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1998735
190407,US,DC,WASHINGTON,CITY,TYPHOID FEVER [ENTERIC FEVER],DEATHS,1,14/02/1904,20/02/1904,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1998735
190408,US,DC,WASHINGTON,CITY,TUBERCULOSIS [PHTHISIS PULMONALIS],DEATHS,18,21/02/1904,27/02/1904,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1998730
190408,US,DC,WASHINGTON,CITY,TYPHOID FEVER [ENTERIC FEVER],DEATHS,1,21/02/1904,27/02/1904,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1998730
190408,US,DC,WASHINGTON,CITY,DIPHTHERIA,DEATHS,1,21/02/1904,27/02/1904,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1998730
190408,US,DC,WASHINGTON,CITY,WHOOPING COUGH [PERTUSSIS],DEATHS,1,21/02/1904,27/02/1904,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1998730
190410,US,DC,WASHINGTON,CITY,TUBERCULOSIS [PHTHISIS PULMONALIS],DEATHS,19,06/03/1904,12/03/1904,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1998732
190410,US,DC,WASHINGTON,CITY,TYPHOID FEVER [ENTERIC FEVER],DEATHS,3,06/03/1904,12/03/1904,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1998732
190410,US,DC,WASHINGTON,CITY,DIPHTHERIA,DEATHS,2,06/03/1904,12/03/1904,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1998732
190411,US,DC,WASHINGTON,CITY,TUBERCULOSIS [PHTHISIS PULMONALIS],DEATHS,21,13/03/1904,19/03/1904,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1998737
190411,US,DC,WASHINGTON,CITY,SCARLET FEVER,DEATHS,1,13/03/1904,19/03/1904,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1998737
190411,US,DC,WASHINGTON,CITY,DIPHTHERIA,DEATHS,1,13/03/1904,19/03/1904,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1998737
190413,US,DC,WASHINGTON,CITY,TUBERCULOSIS [PHTHISIS PULMONALIS],DEATHS,21,27/03/1904,02/04/1904,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1998734
190413,US,DC,WASHINGTON,CITY,TYPHOID FEVER [ENTERIC FEVER],DEATHS,2,27/03/1904,02/04/1904,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1998734
190413,US,DC,WASHINGTON,CITY,DIPHTHERIA,DEATHS,1,27/03/1904,02/04/1904,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1998734
190414,US,DC,WASHINGTON,CITY,TUBERCULOSIS [PHTHISIS PULMONALIS],DEATHS,22,03/04/1904,09/04/1904,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1998736
190414,US,DC,WASHINGTON,CITY,TYPHOID FEVER [ENTERIC FEVER],DEATHS,4,03/04/1904,09/04/1904,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1998736
190414,US,DC,WASHINGTON,CITY,SCARLET FEVER,DEATHS,1,03/04/1904,09/04/1904,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1998736
190414,US,DC,WASHINGTON,CITY,WHOOPING COUGH [PERTUSSIS],DEATHS,1,03/04/1904,09/04/1904,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1998736
190415,US,DC,WASHINGTON,CITY,TUBERCULOSIS [PHTHISIS PULMONALIS],DEATHS,17,10/04/1904,16/04/1904,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1998738
190415,US,DC,WASHINGTON,CITY,TYPHOID FEVER [ENTERIC FEVER],DEATHS,1,10/04/1904,16/04/1904,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1998738
190415,US,DC,WASHINGTON,CITY,WHOOPING COUGH [PERTUSSIS],DEATHS,2,10/04/1904,16/04/1904,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1998738
190416,US,DC,WASHINGTON,CITY,TUBERCULOSIS [PHTHISIS PULMONALIS],DEATHS,23,17/04/1904,23/04/1904,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1998742
190416,US,DC,WASHINGTON,CITY,TYPHOID FEVER [ENTERIC FEVER],DEATHS,3,17/04/1904,23/04/1904,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1998742
190416,US,DC,WASHINGTON,CITY,SCARLET FEVER,DEATHS,1,17/04/1904,23/04/1904,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1998742
190417,US,DC,WASHINGTON,CITY,TUBERCULOSIS [PHTHISIS PULMONALIS],DEATHS,18,24/04/1904,30/04/1904,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1998743
190417,US,DC,WASHINGTON,CITY,WHOOPING COUGH [PERTUSSIS],DEATHS,1,24/04/1904,30/04/1904,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1998743
190418,US,DC,WASHINGTON,CITY,TUBERCULOSIS [PHTHISIS PULMONALIS],DEATHS,20,01/05/1904,07/05/1904,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1998739
190418,US,DC,WASHINGTON,CITY,SCARLET FEVER,DEATHS,2,01/05/1904,07/05/1904,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1998739
190419,US,DC,WASHINGTON,CITY,TUBERCULOSIS [PHTHISIS PULMONALIS],DEATHS,16,08/05/1904,14/05/1904,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1998741
190419,US,DC,WASHINGTON,CITY,TYPHOID FEVER [ENTERIC FEVER],DEATHS,4,08/05/1904,14/05/1904,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1998741
190420,US,DC,WASHINGTON,CITY,TUBERCULOSIS [PHTHISIS PULMONALIS],DEATHS,21,15/05/1904,21/05/1904,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1998744
190420,US,DC,WASHINGTON,CITY,TYPHOID FEVER [ENTERIC FEVER],DEATHS,1,15/05/1904,21/05/1904,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1998744
190420,US,DC,WASHINGTON,CITY,WHOOPING COUGH [PERTUSSIS],DEATHS,2,15/05/1904,21/05/1904,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1998744
190422,US,DC,WASHINGTON,CITY,TUBERCULOSIS [PHTHISIS PULMONALIS],DEATHS,16,29/05/1904,04/06/1904,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1998746
190422,US,DC,WASHINGTON,CITY,TYPHOID FEVER [ENTERIC FEVER],DEATHS,3,29/05/1904,04/06/1904,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1998746
190422,US,DC,WASHINGTON,CITY,DIPHTHERIA,DEATHS,1,29/05/1904,04/06/1904,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1998746
190423,US,DC,WASHINGTON,CITY,TUBERCULOSIS [PHTHISIS PULMONALIS],DEATHS,11,05/06/1904,11/06/1904,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1998757
190423,US,DC,WASHINGTON,CITY,TYPHOID FEVER [ENTERIC FEVER],DEATHS,2,05/06/1904,11/06/1904,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1998757
190423,US,DC,WASHINGTON,CITY,DIPHTHERIA,DEATHS,1,05/06/1904,11/06/1904,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1998757
190423,US,DC,WASHINGTON,CITY,WHOOPING COUGH [PERTUSSIS],DEATHS,1,05/06/1904,11/06/1904,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1998757
190424,US,DC,WASHINGTON,CITY,TUBERCULOSIS [PHTHISIS PULMONALIS],DEATHS,20,12/06/1904,18/06/1904,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1998749
190424,US,DC,WASHINGTON,CITY,TYPHOID FEVER [ENTERIC FEVER],DEATHS,2,12/06/1904,18/06/1904,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1998749
190424,US,DC,WASHINGTON,CITY,TUBERCULOSIS [PHTHISIS PULMONALIS],DEATHS,20,12/06/1904,18/06/1904,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1998740
190424,US,DC,WASHINGTON,CITY,TYPHOID FEVER [ENTERIC FEVER],DEATHS,2,12/06/1904,18/06/1904,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1998740
190425,US,DC,WASHINGTON,CITY,TUBERCULOSIS [PHTHISIS PULMONALIS],DEATHS,19,19/06/1904,25/06/1904,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1998740
190425,US,DC,WASHINGTON,CITY,TYPHOID FEVER [ENTERIC FEVER],DEATHS,1,19/06/1904,25/06/1904,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1998740
190425,US,DC,WASHINGTON,CITY,DIPHTHERIA,DEATHS,1,19/06/1904,25/06/1904,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1998740
190426,US,DC,WASHINGTON,CITY,TUBERCULOSIS [PHTHISIS PULMONALIS],DEATHS,13,26/06/1904,02/07/1904,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1998747
190426,US,DC,WASHINGTON,CITY,TYPHOID FEVER [ENTERIC FEVER],DEATHS,2,26/06/1904,02/07/1904,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1998747
190426,US,DC,WASHINGTON,CITY,DIPHTHERIA,DEATHS,1,26/06/1904,02/07/1904,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1998747
190426,US,DC,WASHINGTON,CITY,WHOOPING COUGH [PERTUSSIS],DEATHS,2,26/06/1904,02/07/1904,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1998747
190427,US,DC,WASHINGTON,CITY,TUBERCULOSIS [PHTHISIS PULMONALIS],DEATHS,9,03/07/1904,09/07/1904,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1998748
190427,US,DC,WASHINGTON,CITY,TYPHOID FEVER [ENTERIC FEVER],DEATHS,3,03/07/1904,09/07/1904,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1998748
190427,US,DC,WASHINGTON,CITY,DIPHTHERIA,DEATHS,1,03/07/1904,09/07/1904,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1998748
190428,US,DC,WASHINGTON,CITY,TUBERCULOSIS [PHTHISIS PULMONALIS],DEATHS,16,10/07/1904,16/07/1904,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1998752
190428,US,DC,WASHINGTON,CITY,TYPHOID FEVER [ENTERIC FEVER],DEATHS,4,10/07/1904,16/07/1904,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1998752
190428,US,DC,WASHINGTON,CITY,WHOOPING COUGH [PERTUSSIS],DEATHS,1,10/07/1904,16/07/1904,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1998752
190429,US,DC,WASHINGTON,CITY,TUBERCULOSIS [PHTHISIS PULMONALIS],DEATHS,12,17/07/1904,23/07/1904,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1998753
190429,US,DC,WASHINGTON,CITY,TYPHOID FEVER [ENTERIC FEVER],DEATHS,3,17/07/1904,23/07/1904,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1998753
190429,US,DC,WASHINGTON,CITY,WHOOPING COUGH [PERTUSSIS],DEATHS,2,17/07/1904,23/07/1904,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1998753
190430,US,DC,WASHINGTON,CITY,TUBERCULOSIS [PHTHISIS PULMONALIS],DEATHS,15,24/07/1904,30/07/1904,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1998751
190430,US,DC,WASHINGTON,CITY,TYPHOID FEVER [ENTERIC FEVER],DEATHS,4,24/07/1904,30/07/1904,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1998751
190430,US,DC,WASHINGTON,CITY,WHOOPING COUGH [PERTUSSIS],DEATHS,1,24/07/1904,30/07/1904,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1998751
190431,US,DC,WASHINGTON,CITY,TUBERCULOSIS [PHTHISIS PULMONALIS],DEATHS,13,31/07/1904,06/08/1904,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1998754
190431,US,DC,WASHINGTON,CITY,TYPHOID FEVER [ENTERIC FEVER],DEATHS,4,31/07/1904,06/08/1904,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1998754
190431,US,DC,WASHINGTON,CITY,SCARLET FEVER,DEATHS,1,31/07/1904,06/08/1904,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1998754
190431,US,DC,WASHINGTON,CITY,DIPHTHERIA,DEATHS,1,31/07/1904,06/08/1904,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1998754
190431,US,DC,WASHINGTON,CITY,WHOOPING COUGH [PERTUSSIS],DEATHS,1,31/07/1904,06/08/1904,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1998754
190432,US,DC,WASHINGTON,CITY,TUBERCULOSIS [PHTHISIS PULMONALIS],DEATHS,17,07/08/1904,13/08/1904,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1998758
190432,US,DC,WASHINGTON,CITY,TYPHOID FEVER [ENTERIC FEVER],DEATHS,4,07/08/1904,13/08/1904,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1998758
190432,US,DC,WASHINGTON,CITY,SCARLET FEVER,DEATHS,1,07/08/1904,13/08/1904,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1998758
190432,US,DC,WASHINGTON,CITY,WHOOPING COUGH [PERTUSSIS],DEATHS,5,07/08/1904,13/08/1904,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1998758
190434,US,DC,WASHINGTON,CITY,TUBERCULOSIS [PHTHISIS PULMONALIS],DEATHS,12,21/08/1904,27/08/1904,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1998759
190434,US,DC,WASHINGTON,CITY,TYPHOID FEVER [ENTERIC FEVER],DEATHS,6,21/08/1904,27/08/1904,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1998759
190434,US,DC,WASHINGTON,CITY,DIPHTHERIA,DEATHS,2,21/08/1904,27/08/1904,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1998759
190434,US,DC,WASHINGTON,CITY,WHOOPING COUGH [PERTUSSIS],DEATHS,2,21/08/1904,27/08/1904,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1998759
190435,US,DC,WASHINGTON,CITY,TUBERCULOSIS [PHTHISIS PULMONALIS],DEATHS,22,28/08/1904,03/09/1904,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1998761
190435,US,DC,WASHINGTON,CITY,TYPHOID FEVER [ENTERIC FEVER],DEATHS,8,28/08/1904,03/09/1904,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1998761
190435,US,DC,WASHINGTON,CITY,DIPHTHERIA,DEATHS,1,28/08/1904,03/09/1904,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1998761
190435,US,DC,WASHINGTON,CITY,WHOOPING COUGH [PERTUSSIS],DEATHS,1,28/08/1904,03/09/1904,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1998761
190438,US,DC,WASHINGTON,CITY,TUBERCULOSIS [PHTHISIS PULMONALIS],DEATHS,14,18/09/1904,24/09/1904,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1998765
190439,US,DC,WASHINGTON,CITY,TUBERCULOSIS [PHTHISIS PULMONALIS],DEATHS,12,25/09/1904,01/10/1904,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1998768
190439,US,DC,WASHINGTON,CITY,TYPHOID FEVER [ENTERIC FEVER],DEATHS,5,25/09/1904,01/10/1904,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1998768
190439,US,DC,WASHINGTON,CITY,DIPHTHERIA,DEATHS,2,25/09/1904,01/10/1904,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1998768
190440,US,DC,WASHINGTON,CITY,TUBERCULOSIS [PHTHISIS PULMONALIS],DEATHS,11,02/10/1904,08/10/1904,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1998762
190440,US,DC,WASHINGTON,CITY,TYPHOID FEVER [ENTERIC FEVER],DEATHS,4,02/10/1904,08/10/1904,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1998762
190440,US,DC,WASHINGTON,CITY,DIPHTHERIA,DEATHS,3,02/10/1904,08/10/1904,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1998762
190441,US,DC,WASHINGTON,CITY,TUBERCULOSIS [PHTHISIS PULMONALIS],DEATHS,15,09/10/1904,15/10/1904,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1998755
190441,US,DC,WASHINGTON,CITY,TYPHOID FEVER [ENTERIC FEVER],DEATHS,5,09/10/1904,15/10/1904,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1998755
190441,US,DC,WASHINGTON,CITY,SCARLET FEVER,DEATHS,1,09/10/1904,15/10/1904,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1998755
190441,US,DC,WASHINGTON,CITY,DIPHTHERIA,DEATHS,1,09/10/1904,15/10/1904,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1998755
190441,US,DC,WASHINGTON,CITY,WHOOPING COUGH [PERTUSSIS],DEATHS,2,09/10/1904,15/10/1904,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1998755
190442,US,DC,WASHINGTON,CITY,TUBERCULOSIS [PHTHISIS PULMONALIS],DEATHS,15,16/10/1904,22/10/1904,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1998763
190442,US,DC,WASHINGTON,CITY,TYPHOID FEVER [ENTERIC FEVER],DEATHS,3,16/10/1904,22/10/1904,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1998763
190442,US,DC,WASHINGTON,CITY,DIPHTHERIA,DEATHS,3,16/10/1904,22/10/1904,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1998763
190442,US,DC,WASHINGTON,CITY,WHOOPING COUGH [PERTUSSIS],DEATHS,1,16/10/1904,22/10/1904,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1998763
190443,US,DC,WASHINGTON,CITY,TUBERCULOSIS [PHTHISIS PULMONALIS],DEATHS,11,23/10/1904,29/10/1904,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1998766
190443,US,DC,WASHINGTON,CITY,TYPHOID FEVER [ENTERIC FEVER],DEATHS,1,23/10/1904,29/10/1904,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1998766
190443,US,DC,WASHINGTON,CITY,DIPHTHERIA,DEATHS,2,23/10/1904,29/10/1904,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1998766
190444,US,DC,WASHINGTON,CITY,TUBERCULOSIS [PHTHISIS PULMONALIS],DEATHS,10,30/10/1904,05/11/1904,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1998773
190444,US,DC,WASHINGTON,CITY,TYPHOID FEVER [ENTERIC FEVER],DEATHS,2,30/10/1904,05/11/1904,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1998773
190444,US,DC,WASHINGTON,CITY,DIPHTHERIA,DEATHS,3,30/10/1904,05/11/1904,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1998773
190444,US,DC,WASHINGTON,CITY,WHOOPING COUGH [PERTUSSIS],DEATHS,1,30/10/1904,05/11/1904,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1998773
190445,US,DC,WASHINGTON,CITY,TUBERCULOSIS [PHTHISIS PULMONALIS],DEATHS,15,06/11/1904,12/11/1904,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1998769
190445,US,DC,WASHINGTON,CITY,TYPHOID FEVER [ENTERIC FEVER],DEATHS,2,06/11/1904,12/11/1904,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1998769
190445,US,DC,WASHINGTON,CITY,DIPHTHERIA,DEATHS,2,06/11/1904,12/11/1904,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1998769
190446,US,DC,WASHINGTON,CITY,TUBERCULOSIS [PHTHISIS PULMONALIS],DEATHS,13,13/11/1904,19/11/1904,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1998771
190446,US,DC,WASHINGTON,CITY,TYPHOID FEVER [ENTERIC FEVER],DEATHS,4,13/11/1904,19/11/1904,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1998771
190446,US,DC,WASHINGTON,CITY,DIPHTHERIA,DEATHS,1,13/11/1904,19/11/1904,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1998771
190446,US,DC,WASHINGTON,CITY,WHOOPING COUGH [PERTUSSIS],DEATHS,2,13/11/1904,19/11/1904,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1998771
190447,US,DC,WASHINGTON,CITY,TUBERCULOSIS [PHTHISIS PULMONALIS],DEATHS,15,20/11/1904,26/11/1904,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1998771
190447,US,DC,WASHINGTON,CITY,TYPHOID FEVER [ENTERIC FEVER],DEATHS,1,20/11/1904,26/11/1904,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1998771
190447,US,DC,WASHINGTON,CITY,SCARLET FEVER,DEATHS,1,20/11/1904,26/11/1904,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1998771
190448,US,DC,WASHINGTON,CITY,TUBERCULOSIS [PHTHISIS PULMONALIS],DEATHS,13,27/11/1904,03/12/1904,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1998774
190448,US,DC,WASHINGTON,CITY,TYPHOID FEVER [ENTERIC FEVER],DEATHS,4,27/11/1904,03/12/1904,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1998774
190448,US,DC,WASHINGTON,CITY,DIPHTHERIA,DEATHS,4,27/11/1904,03/12/1904,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1998774
190448,US,DC,WASHINGTON,CITY,WHOOPING COUGH [PERTUSSIS],DEATHS,1,27/11/1904,03/12/1904,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1998774
190449,US,DC,WASHINGTON,CITY,TUBERCULOSIS [PHTHISIS PULMONALIS],DEATHS,15,04/12/1904,10/12/1904,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1998775
190449,US,DC,WASHINGTON,CITY,TYPHOID FEVER [ENTERIC FEVER],DEATHS,3,04/12/1904,10/12/1904,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1998775
190449,US,DC,WASHINGTON,CITY,DIPHTHERIA,DEATHS,1,04/12/1904,10/12/1904,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1998775
190450,US,DC,WASHINGTON,CITY,TUBERCULOSIS [PHTHISIS PULMONALIS],DEATHS,8,11/12/1904,17/12/1904,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1998781
